agent,timestep,location,x,y,orientation
4,3930,214,4,7,-1
4,3931,184,4,6,-1
4,3932,154,4,5,-1
4,3933,124,4,4,-1
4,3934,154,4,5,-1
0,3935,489,9,16,-1
0,3936,490,10,16,-1
0,3937,491,11,16,-1
0,3938,492,12,16,-1
0,3939,493,13,16,-1
1,3935,775,25,25,-1
1,3936,805,25,26,-1
1,3937,804,24,26,-1
1,3938,803,23,26,-1
1,3939,802,22,26,-1
2,3935,464,14,15,-1
2,3936,463,13,15,-1
2,3937,462,12,15,-1
2,3938,461,11,15,-1
2,3939,460,10,15,-1
3,3935,155,5,5,-1
3,3936,125,5,4,-1
3,3937,126,6,4,-1
3,3938,127,7,4,-1
3,3939,128,8,4,-1
4,3935,184,4,6,-1
4,3936,214,4,7,-1
4,3937,244,4,8,-1
4,3938,274,4,9,-1
4,3939,304,4,10,-1
0,3940,494,14,16,-1
0,3941,495,15,16,-1
0,3942,496,16,16,-1
0,3943,497,17,16,-1
0,3944,498,18,16,-1
1,3940,801,21,26,-1
1,3941,800,20,26,-1
1,3942,799,19,26,-1
1,3943,798,18,26,-1
1,3944,797,17,26,-1
2,3940,459,9,15,-1
2,3941,458,8,15,-1
2,3942,457,7,15,-1
2,3943,456,6,15,-1
2,3944,455,5,15,-1
3,3940,129,9,4,-1
3,3941,130,10,4,-1
3,3942,131,11,4,-1
3,3943,132,12,4,-1
3,3944,133,13,4,-1
4,3940,334,4,11,-1
4,3941,364,4,12,-1
4,3942,394,4,13,-1
4,3943,424,4,14,-1
4,3944,454,4,15,-1
0,3945,499,19,16,-1
0,3946,500,20,16,-1
0,3947,501,21,16,-1
0,3948,471,21,15,-1
0,3949,472,22,15,-1
1,3945,796,16,26,-1
1,3946,766,16,25,-1
1,3947,765,15,25,-1
1,3948,764,14,25,-1
1,3949,763,13,25,-1
2,3945,454,4,15,-1
2,3946,424,4,14,-1
2,3947,394,4,13,-1
2,3948,364,4,12,-1
2,3949,334,4,11,-1
3,3945,134,14,4,-1
3,3946,135,15,4,-1
3,3947,105,15,3,-1
3,3948,106,16,3,-1
3,3949,107,17,3,-1
4,3945,424,4,14,-1
4,3946,394,4,13,-1
4,3947,364,4,12,-1
4,3948,334,4,11,-1
4,3949,304,4,10,-1
0,3950,473,23,15,-1
0,3951,474,24,15,-1
0,3952,475,25,15,-1
0,3953,505,25,16,-1
0,3954,535,25,17,-1
1,3950,762,12,25,-1
1,3951,761,11,25,-1
1,3952,760,10,25,-1
1,3953,759,9,25,-1
1,3954,758,8,25,-1
2,3950,304,4,10,-1
2,3951,274,4,9,-1
2,3952,244,4,8,-1
2,3953,214,4,7,-1
2,3954,184,4,6,-1
3,3950,108,18,3,-1
3,3951,109,19,3,-1
3,3952,110,20,3,-1
3,3953,111,21,3,-1
3,3954,141,21,4,-1
4,3950,274,4,9,-1
4,3951,244,4,8,-1
4,3952,214,4,7,-1
4,3953,184,4,6,-1
4,3954,154,4,5,-1
0,3955,565,25,18,-1
0,3956,595,25,19,-1
0,3957,594,24,19,-1
0,3958,593,23,19,-1
0,3959,592,22,19,-1
1,3955,757,7,25,-1
1,3956,756,6,25,-1
1,3957,755,5,25,-1
1,3958,754,4,25,-1
1,3959,724,4,24,-1
2,3955,154,4,5,-1
2,3956,155,5,5,-1
2,3957,154,4,5,-1
2,3958,124,4,4,-1
2,3959,125,5,4,-1
3,3955,142,22,4,-1
3,3956,143,23,4,-1
3,3957,144,24,4,-1
3,3958,145,25,4,-1
3,3959,144,24,4,-1
4,3955,124,4,4,-1
4,3956,154,4,5,-1
4,3957,184,4,6,-1
4,3958,214,4,7,-1
4,3959,244,4,8,-1
0,3960,591,21,19,-1
0,3961,590,20,19,-1
0,3962,589,19,19,-1
0,3963,619,19,20,-1
0,3964,618,18,20,-1
1,3960,694,4,23,-1
1,3961,664,4,22,-1
1,3962,634,4,21,-1
1,3963,604,4,20,-1
1,3964,574,4,19,-1
2,3960,126,6,4,-1
2,3961,127,7,4,-1
2,3962,128,8,4,-1
2,3963,129,9,4,-1
2,3964,130,10,4,-1
3,3960,143,23,4,-1
3,3961,142,22,4,-1
3,3962,141,21,4,-1
3,3963,140,20,4,-1
3,3964,139,19,4,-1
4,3960,274,4,9,-1
4,3961,304,4,10,-1
4,3962,334,4,11,-1
4,3963,364,4,12,-1
4,3964,394,4,13,-1
0,3965,648,18,21,-1
0,3966,678,18,22,-1
0,3967,708,18,23,-1
0,3968,738,18,24,-1
0,3969,768,18,25,-1
1,3965,544,4,18,-1
1,3966,514,4,17,-1
1,3967,514,4,17,-1
1,3968,484,4,16,-1
1,3969,454,4,15,-1
2,3965,131,11,4,-1
2,3966,132,12,4,-1
2,3967,133,13,4,-1
2,3968,134,14,4,-1
2,3969,135,15,4,-1
3,3965,138,18,4,-1
3,3966,137,17,4,-1
3,3967,136,16,4,-1
3,3968,135,15,4,-1
3,3969,105,15,3,-1
4,3965,424,4,14,-1
4,3966,454,4,15,-1
4,3967,484,4,16,-1
4,3968,485,5,16,-1
4,3969,486,6,16,-1
0,3970,767,17,25,-1
0,3971,766,16,25,-1
0,3972,765,15,25,-1
0,3973,764,14,25,-1
0,3974,763,13,25,-1
1,3970,424,4,14,-1
1,3971,394,4,13,-1
1,3972,364,4,12,-1
1,3973,334,4,11,-1
1,3974,304,4,10,-1
2,3970,134,14,4,-1
2,3971,133,13,4,-1
2,3972,132,12,4,-1
2,3973,131,11,4,-1
2,3974,130,10,4,-1
3,3970,106,16,3,-1
3,3971,107,17,3,-1
3,3972,108,18,3,-1
3,3973,109,19,3,-1
3,3974,110,20,3,-1
4,3970,487,7,16,-1
4,3971,488,8,16,-1
4,3972,489,9,16,-1
4,3973,490,10,16,-1
4,3974,491,11,16,-1
0,3975,762,12,25,-1
0,3976,761,11,25,-1
0,3977,760,10,25,-1
0,3978,759,9,25,-1
0,3979,758,8,25,-1
1,3975,274,4,9,-1
1,3976,244,4,8,-1
1,3977,214,4,7,-1
1,3978,184,4,6,-1
1,3979,154,4,5,-1
2,3975,129,9,4,-1
2,3976,128,8,4,-1
2,3977,127,7,4,-1
2,3978,126,6,4,-1
2,3979,125,5,4,-1
3,3975,111,21,3,-1
3,3976,141,21,4,-1
3,3977,142,22,4,-1
3,3978,143,23,4,-1
3,3979,144,24,4,-1
4,3975,492,12,16,-1
4,3976,493,13,16,-1
4,3977,494,14,16,-1
4,3978,495,15,16,-1
4,3979,496,16,16,-1
0,3980,757,7,25,-1
0,3981,756,6,25,-1
0,3982,755,5,25,-1
0,3983,754,4,25,-1
0,3984,724,4,24,-1
1,3980,155,5,5,-1
1,3981,125,5,4,-1
1,3982,124,4,4,-1
1,3983,154,4,5,-1
1,3984,184,4,6,-1
2,3980,124,4,4,-1
2,3981,154,4,5,-1
2,3982,184,4,6,-1
2,3983,214,4,7,-1
2,3984,244,4,8,-1
3,3980,145,25,4,-1
3,3981,144,24,4,-1
3,3982,143,23,4,-1
3,3983,142,22,4,-1
3,3984,141,21,4,-1
4,3980,526,16,17,-1
4,3981,556,16,18,-1
4,3982,586,16,19,-1
4,3983,616,16,20,-1
4,3984,646,16,21,-1
0,3985,694,4,23,-1
0,3986,664,4,22,-1
0,3987,634,4,21,-1
0,3988,604,4,20,-1
0,3989,574,4,19,-1
1,3985,214,4,7,-1
1,3986,244,4,8,-1
1,3987,274,4,9,-1
1,3988,304,4,10,-1
1,3989,334,4,11,-1
2,3985,274,4,9,-1
2,3986,304,4,10,-1
2,3987,334,4,11,-1
2,3988,364,4,12,-1
2,3989,394,4,13,-1
3,3985,140,20,4,-1
3,3986,139,19,4,-1
3,3987,138,18,4,-1
3,3988,137,17,4,-1
3,3989,167,17,5,-1
4,3985,676,16,22,-1
4,3986,706,16,23,-1
4,3987,736,16,24,-1
4,3988,766,16,25,-1
4,3989,767,17,25,-1
0,3990,544,4,18,-1
0,3991,514,4,17,-1
0,3992,484,4,16,-1
0,3993,485,5,16,-1
0,3994,455,5,15,-1
1,3990,364,4,12,-1
1,3991,394,4,13,-1
1,3992,424,4,14,-1
1,3993,454,4,15,-1
1,3994,484,4,16,-1
2,3990,424,4,14,-1
2,3991,454,4,15,-1
2,3992,455,5,15,-1
2,3993,456,6,15,-1
2,3994,486,6,16,-1
3,3990,166,16,5,-1
3,3991,196,16,6,-1
3,3992,226,16,7,-1
3,3993,256,16,8,-1
3,3994,286,16,9,-1
4,3990,768,18,25,-1
4,3991,769,19,25,-1
4,3992,770,20,25,-1
4,3993,771,21,25,-1
4,3994,772,22,25,-1
0,3995,454,4,15,-1
0,3996,424,4,14,-1
0,3997,394,4,13,-1
0,3998,364,4,12,-1
0,3999,334,4,11,-1
1,3995,485,5,16,-1
1,3996,486,6,16,-1
1,3997,487,7,16,-1
1,3998,488,8,16,-1
1,3999,489,9,16,-1
2,3995,487,7,16,-1
2,3996,488,8,16,-1
2,3997,489,9,16,-1
2,3998,490,10,16,-1
2,3999,491,11,16,-1
3,3995,316,16,10,-1
3,3996,346,16,11,-1
3,3997,376,16,12,-1
3,3998,406,16,13,-1
3,3999,436,16,14,-1
4,3995,773,23,25,-1
4,3996,774,24,25,-1
4,3997,775,25,25,-1
4,3998,805,25,26,-1
4,3999,804,24,26,-1
0,4000,304,4,10,-1
0,4001,274,4,9,-1
0,4002,244,4,8,-1
0,4003,214,4,7,-1
0,4004,184,4,6,-1
1,4000,490,10,16,-1
1,4001,491,11,16,-1
1,4002,492,12,16,-1
1,4003,493,13,16,-1
1,4004,494,14,16,-1
2,4000,492,12,16,-1
2,4001,493,13,16,-1
2,4002,494,14,16,-1
2,4003,495,15,16,-1
2,4004,496,16,16,-1
3,4000,466,16,15,-1
3,4001,465,15,15,-1
3,4002,464,14,15,-1
3,4003,463,13,15,-1
3,4004,462,12,15,-1
4,4000,803,23,26,-1
4,4001,802,22,26,-1
4,4002,801,21,26,-1
4,4003,800,20,26,-1
4,4004,799,19,26,-1
0,4005,154,4,5,-1
0,4006,124,4,4,-1
0,4007,125,5,4,-1
0,4008,126,6,4,-1
0,4009,127,7,4,-1
1,4005,495,15,16,-1
1,4006,496,16,16,-1
1,4007,497,17,16,-1
1,4008,498,18,16,-1
1,4009,499,19,16,-1
2,4005,497,17,16,-1
2,4006,498,18,16,-1
2,4007,499,19,16,-1
2,4008,500,20,16,-1
2,4009,501,21,16,-1
3,4005,461,11,15,-1
3,4006,460,10,15,-1
3,4007,459,9,15,-1
3,4008,458,8,15,-1
3,4009,457,7,15,-1
4,4005,798,18,26,-1
4,4006,797,17,26,-1
4,4007,796,16,26,-1
4,4008,766,16,25,-1
4,4009,736,16,24,-1
0,4010,128,8,4,-1
0,4011,129,9,4,-1
0,4012,130,10,4,-1
0,4013,131,11,4,-1
0,4014,132,12,4,-1
1,4010,500,20,16,-1
1,4011,501,21,16,-1
1,4012,471,21,15,-1
1,4013,472,22,15,-1
1,4014,473,23,15,-1
2,4010,471,21,15,-1
2,4011,472,22,15,-1
2,4012,473,23,15,-1
2,4013,474,24,15,-1
2,4014,475,25,15,-1
3,4010,456,6,15,-1
3,4011,455,5,15,-1
3,4012,454,4,15,-1
3,4013,424,4,14,-1
3,4014,394,4,13,-1
4,4010,706,16,23,-1
4,4011,676,16,22,-1
4,4012,646,16,21,-1
4,4013,616,16,20,-1
4,4014,617,17,20,-1
0,4015,133,13,4,-1
0,4016,134,14,4,-1
0,4017,135,15,4,-1
0,4018,134,14,4,-1
0,4019,133,13,4,-1
1,4015,474,24,15,-1
1,4016,475,25,15,-1
1,4017,445,25,14,-1
1,4018,415,25,13,-1
1,4019,385,25,12,-1
2,4015,505,25,16,-1
2,4016,535,25,17,-1
2,4017,565,25,18,-1
2,4018,595,25,19,-1
2,4019,594,24,19,-1
3,4015,364,4,12,-1
3,4016,334,4,11,-1
3,4017,304,4,10,-1
3,4018,274,4,9,-1
3,4019,244,4,8,-1
4,4015,587,17,19,-1
4,4016,557,17,18,-1
4,4017,527,17,17,-1
4,4018,497,17,16,-1
4,4019,498,18,16,-1
0,4020,132,12,4,-1
0,4021,131,11,4,-1
0,4022,130,10,4,-1
0,4023,129,9,4,-1
0,4024,128,8,4,-1
1,4020,355,25,11,-1
1,4021,325,25,10,-1
1,4022,295,25,9,-1
1,4023,265,25,8,-1
1,4024,235,25,7,-1
2,4020,593,23,19,-1
2,4021,592,22,19,-1
2,4022,591,21,19,-1
2,4023,590,20,19,-1
2,4024,589,19,19,-1
3,4020,214,4,7,-1
3,4021,184,4,6,-1
3,4022,154,4,5,-1
3,4023,124,4,4,-1
3,4024,154,4,5,-1
4,4020,499,19,16,-1
4,4021,500,20,16,-1
4,4022,501,21,16,-1
4,4023,471,21,15,-1
4,4024,472,22,15,-1
0,4025,127,7,4,-1
0,4026,126,6,4,-1
0,4027,125,5,4,-1
0,4028,124,4,4,-1
0,4029,154,4,5,-1
1,4025,205,25,6,-1
1,4026,175,25,5,-1
1,4027,145,25,4,-1
1,4028,175,25,5,-1
1,4029,205,25,6,-1
2,4025,619,19,20,-1
2,4026,618,18,20,-1
2,4027,648,18,21,-1
2,4028,678,18,22,-1
2,4029,708,18,23,-1
3,4025,184,4,6,-1
3,4026,214,4,7,-1
3,4027,244,4,8,-1
3,4028,274,4,9,-1
3,4029,304,4,10,-1
4,4025,473,23,15,-1
4,4026,474,24,15,-1
4,4027,475,25,15,-1
4,4028,445,25,14,-1
4,4029,415,25,13,-1
0,4030,184,4,6,-1
0,4031,214,4,7,-1
0,4032,244,4,8,-1
0,4033,274,4,9,-1
0,4034,304,4,10,-1
1,4030,235,25,7,-1
1,4031,265,25,8,-1
1,4032,295,25,9,-1
1,4033,296,26,9,-1
1,4034,326,26,10,-1
2,4030,738,18,24,-1
2,4031,768,18,25,-1
2,4032,767,17,25,-1
2,4033,766,16,25,-1
2,4034,736,16,24,-1
3,4030,334,4,11,-1
3,4031,364,4,12,-1
3,4032,394,4,13,-1
3,4033,424,4,14,-1
3,4034,454,4,15,-1
4,4030,385,25,12,-1
4,4031,355,25,11,-1
4,4032,325,25,10,-1
4,4033,295,25,9,-1
4,4034,265,25,8,-1
0,4035,334,4,11,-1
0,4036,364,4,12,-1
0,4037,394,4,13,-1
0,4038,424,4,14,-1
0,4039,454,4,15,-1
1,4035,356,26,11,-1
1,4036,386,26,12,-1
1,4037,416,26,13,-1
1,4038,446,26,14,-1
1,4039,476,26,15,-1
2,4035,706,16,23,-1
2,4036,676,16,22,-1
2,4037,646,16,21,-1
2,4038,616,16,20,-1
2,4039,617,17,20,-1
3,4035,484,4,16,-1
3,4036,485,5,16,-1
3,4037,486,6,16,-1
3,4038,487,7,16,-1
3,4039,488,8,16,-1
4,4035,235,25,7,-1
4,4036,205,25,6,-1
4,4037,175,25,5,-1
4,4038,145,25,4,-1
4,4039,175,25,5,-1
0,4040,424,4,14,-1
0,4041,394,4,13,-1
0,4042,364,4,12,-1
0,4043,334,4,11,-1
0,4044,304,4,10,-1
1,4040,475,25,15,-1
1,4041,445,25,14,-1
1,4042,415,25,13,-1
1,4043,385,25,12,-1
1,4044,355,25,11,-1
2,4040,587,17,19,-1
2,4041,557,17,18,-1
2,4042,527,17,17,-1
2,4043,497,17,16,-1
2,4044,498,18,16,-1
3,4040,489,9,16,-1
3,4041,490,10,16,-1
3,4042,491,11,16,-1
3,4043,492,12,16,-1
3,4044,493,13,16,-1
4,4040,205,25,6,-1
4,4041,235,25,7,-1
4,4042,265,25,8,-1
4,4043,295,25,9,-1
4,4044,325,25,10,-1
0,4045,274,4,9,-1
0,4046,244,4,8,-1
0,4047,214,4,7,-1
0,4048,184,4,6,-1
0,4049,154,4,5,-1
1,4045,356,26,11,-1
1,4046,355,25,11,-1
1,4047,325,25,10,-1
1,4048,295,25,9,-1
1,4049,265,25,8,-1
2,4045,499,19,16,-1
2,4046,500,20,16,-1
2,4047,501,21,16,-1
2,4048,471,21,15,-1
2,4049,472,22,15,-1
3,4045,494,14,16,-1
3,4046,495,15,16,-1
3,4047,496,16,16,-1
3,4048,497,17,16,-1
3,4049,498,18,16,-1
4,4045,355,25,11,-1
4,4046,385,25,12,-1
4,4047,415,25,13,-1
4,4048,445,25,14,-1
4,4049,475,25,15,-1
0,4050,124,4,4,-1
0,4051,125,5,4,-1
0,4052,126,6,4,-1
0,4053,127,7,4,-1
0,4054,128,8,4,-1
1,4050,235,25,7,-1
1,4051,205,25,6,-1
1,4052,175,25,5,-1
1,4053,145,25,4,-1
1,4054,144,24,4,-1
2,4050,473,23,15,-1
2,4051,474,24,15,-1
2,4052,475,25,15,-1
2,4053,505,25,16,-1
2,4054,535,25,17,-1
3,4050,499,19,16,-1
3,4051,500,20,16,-1
3,4052,501,21,16,-1
3,4053,471,21,15,-1
3,4054,472,22,15,-1
4,4050,445,25,14,-1
4,4051,415,25,13,-1
4,4052,385,25,12,-1
4,4053,355,25,11,-1
4,4054,325,25,10,-1
0,4055,129,9,4,-1
0,4056,130,10,4,-1
0,4057,131,11,4,-1
0,4058,132,12,4,-1
0,4059,133,13,4,-1
1,4055,143,23,4,-1
1,4056,142,22,4,-1
1,4057,141,21,4,-1
1,4058,140,20,4,-1
1,4059,139,19,4,-1
2,4055,565,25,18,-1
2,4056,595,25,19,-1
2,4057,594,24,19,-1
2,4058,593,23,19,-1
2,4059,592,22,19,-1
3,4055,473,23,15,-1
3,4056,474,24,15,-1
3,4057,475,25,15,-1
3,4058,445,25,14,-1
3,4059,415,25,13,-1
4,4055,295,25,9,-1
4,4056,265,25,8,-1
4,4057,235,25,7,-1
4,4058,205,25,6,-1
4,4059,175,25,5,-1
0,4060,134,14,4,-1
0,4061,135,15,4,-1
0,4062,134,14,4,-1
0,4063,133,13,4,-1
0,4064,132,12,4,-1
1,4060,138,18,4,-1
1,4061,137,17,4,-1
1,4062,136,16,4,-1
1,4063,135,15,4,-1
1,4064,134,14,4,-1
2,4060,591,21,19,-1
2,4061,590,20,19,-1
2,4062,589,19,19,-1
2,4063,619,19,20,-1
2,4064,618,18,20,-1
3,4060,385,25,12,-1
3,4061,355,25,11,-1
3,4062,325,25,10,-1
3,4063,295,25,9,-1
3,4064,296,26,9,-1
4,4060,145,25,4,-1
4,4061,175,25,5,-1
4,4062,205,25,6,-1
4,4063,235,25,7,-1
4,4064,265,25,8,-1
0,4065,131,11,4,-1
0,4066,130,10,4,-1
0,4067,129,9,4,-1
0,4068,128,8,4,-1
0,4069,127,7,4,-1
1,4065,133,13,4,-1
1,4066,132,12,4,-1
1,4067,131,11,4,-1
1,4068,130,10,4,-1
1,4069,129,9,4,-1
2,4065,648,18,21,-1
2,4066,678,18,22,-1
2,4067,708,18,23,-1
2,4068,738,18,24,-1
2,4069,768,18,25,-1
3,4065,266,26,8,-1
3,4066,265,25,8,-1
3,4067,235,25,7,-1
3,4068,205,25,6,-1
3,4069,175,25,5,-1
4,4065,295,25,9,-1
4,4066,325,25,10,-1
4,4067,355,25,11,-1
4,4068,385,25,12,-1
4,4069,415,25,13,-1
0,4070,126,6,4,-1
0,4071,125,5,4,-1
0,4072,124,4,4,-1
0,4073,94,4,3,-1
0,4074,95,5,3,-1
1,4070,128,8,4,-1
1,4071,127,7,4,-1
1,4072,126,6,4,-1
1,4073,125,5,4,-1
1,4074,124,4,4,-1
2,4070,767,17,25,-1
2,4071,766,16,25,-1
2,4072,736,16,24,-1
2,4073,706,16,23,-1
2,4074,676,16,22,-1
3,4070,145,25,4,-1
3,4071,175,25,5,-1
3,4072,205,25,6,-1
3,4073,235,25,7,-1
3,4074,265,25,8,-1
4,4070,445,25,14,-1
4,4071,475,25,15,-1
4,4072,505,25,16,-1
4,4073,535,25,17,-1
4,4074,565,25,18,-1
0,4075,125,5,4,-1
0,4076,126,6,4,-1
0,4077,127,7,4,-1
0,4078,128,8,4,-1
0,4079,129,9,4,-1
1,4075,154,4,5,-1
1,4076,184,4,6,-1
1,4077,214,4,7,-1
1,4078,244,4,8,-1
1,4079,274,4,9,-1
2,4075,646,16,21,-1
2,4076,616,16,20,-1
2,4077,617,17,20,-1
2,4078,587,17,19,-1
2,4079,557,17,18,-1
3,4075,295,25,9,-1
3,4076,325,25,10,-1
3,4077,355,25,11,-1
3,4078,385,25,12,-1
3,4079,415,25,13,-1
4,4075,595,25,19,-1
4,4076,625,25,20,-1
4,4077,655,25,21,-1
4,4078,685,25,22,-1
4,4079,715,25,23,-1
0,4080,130,10,4,-1
0,4081,131,11,4,-1
0,4082,132,12,4,-1
0,4083,133,13,4,-1
0,4084,134,14,4,-1
1,4080,304,4,10,-1
1,4081,334,4,11,-1
1,4082,364,4,12,-1
1,4083,394,4,13,-1
1,4084,424,4,14,-1
2,4080,527,17,17,-1
2,4081,497,17,16,-1
2,4082,498,18,16,-1
2,4083,499,19,16,-1
2,4084,500,20,16,-1
3,4080,445,25,14,-1
3,4081,475,25,15,-1
3,4082,445,25,14,-1
3,4083,415,25,13,-1
3,4084,385,25,12,-1
4,4080,745,25,24,-1
4,4081,775,25,25,-1
4,4082,805,25,26,-1
4,4083,804,24,26,-1
4,4084,803,23,26,-1
0,4085,135,15,4,-1
0,4086,134,14,4,-1
0,4087,133,13,4,-1
0,4088,132,12,4,-1
0,4089,131,11,4,-1
1,4085,454,4,15,-1
1,4086,484,4,16,-1
1,4087,485,5,16,-1
1,4088,486,6,16,-1
1,4089,487,7,16,-1
2,4085,501,21,16,-1
2,4086,471,21,15,-1
2,4087,472,22,15,-1
2,4088,473,23,15,-1
2,4089,474,24,15,-1
3,4085,355,25,11,-1
3,4086,325,25,10,-1
3,4087,295,25,9,-1
3,4088,265,25,8,-1
3,4089,235,25,7,-1
4,4085,802,22,26,-1
4,4086,801,21,26,-1
4,4087,800,20,26,-1
4,4088,799,19,26,-1
4,4089,798,18,26,-1
0,4090,130,10,4,-1
0,4091,129,9,4,-1
0,4092,128,8,4,-1
0,4093,127,7,4,-1
0,4094,126,6,4,-1
1,4090,488,8,16,-1
1,4091,489,9,16,-1
1,4092,490,10,16,-1
1,4093,491,11,16,-1
1,4094,492,12,16,-1
2,4090,475,25,15,-1
2,4091,505,25,16,-1
2,4092,535,25,17,-1
2,4093,565,25,18,-1
2,4094,595,25,19,-1
3,4090,205,25,6,-1
3,4091,175,25,5,-1
3,4092,145,25,4,-1
3,4093,175,25,5,-1
3,4094,205,25,6,-1
4,4090,797,17,26,-1
4,4091,796,16,26,-1
4,4092,766,16,25,-1
4,4093,736,16,24,-1
4,4094,706,16,23,-1
0,4095,125,5,4,-1
0,4096,124,4,4,-1
0,4097,154,4,5,-1
0,4098,184,4,6,-1
0,4099,214,4,7,-1
1,4095,493,13,16,-1
1,4096,494,14,16,-1
1,4097,495,15,16,-1
1,4098,496,16,16,-1
1,4099,497,17,16,-1
2,4095,594,24,19,-1
2,4096,593,23,19,-1
2,4097,592,22,19,-1
2,4098,591,21,19,-1
2,4099,590,20,19,-1
3,4095,235,25,7,-1
3,4096,265,25,8,-1
3,4097,295,25,9,-1
3,4098,325,25,10,-1
3,4099,355,25,11,-1
4,4095,676,16,22,-1
4,4096,646,16,21,-1
4,4097,616,16,20,-1
4,4098,617,17,20,-1
4,4099,587,17,19,-1
0,4100,244,4,8,-1
0,4101,274,4,9,-1
0,4102,304,4,10,-1
0,4103,334,4,11,-1
0,4104,364,4,12,-1
1,4100,498,18,16,-1
1,4101,499,19,16,-1
1,4102,500,20,16,-1
1,4103,501,21,16,-1
1,4104,471,21,15,-1
2,4100,589,19,19,-1
2,4101,619,19,20,-1
2,4102,618,18,20,-1
2,4103,648,18,21,-1
2,4104,678,18,22,-1
3,4100,385,25,12,-1
3,4101,415,25,13,-1
3,4102,445,25,14,-1
3,4103,475,25,15,-1
3,4104,445,25,14,-1
4,4100,557,17,18,-1
4,4101,527,17,17,-1
4,4102,526,16,17,-1
4,4103,525,15,17,-1
4,4104,495,15,16,-1
0,4105,394,4,13,-1
0,4106,424,4,14,-1
0,4107,454,4,15,-1
0,4108,484,4,16,-1
0,4109,485,5,16,-1
1,4105,472,22,15,-1
1,4106,473,23,15,-1
1,4107,474,24,15,-1
1,4108,475,25,15,-1
1,4109,474,24,15,-1
2,4105,708,18,23,-1
2,4106,738,18,24,-1
2,4107,768,18,25,-1
2,4108,767,17,25,-1
2,4109,766,16,25,-1
3,4105,415,25,13,-1
3,4106,385,25,12,-1
3,4107,355,25,11,-1
3,4108,325,25,10,-1
3,4109,295,25,9,-1
4,4105,465,15,15,-1
4,4106,435,15,14,-1
4,4107,405,15,13,-1
4,4108,375,15,12,-1
4,4109,345,15,11,-1
0,4110,486,6,16,-1
0,4111,487,7,16,-1
0,4112,488,8,16,-1
0,4113,489,9,16,-1
0,4114,490,10,16,-1
1,4110,473,23,15,-1
1,4111,472,22,15,-1
1,4112,442,22,14,-1
1,4113,412,22,13,-1
1,4114,382,22,12,-1
2,4110,767,17,25,-1
2,4111,768,18,25,-1
2,4112,769,19,25,-1
2,4113,770,20,25,-1
2,4114,771,21,25,-1
3,4110,265,25,8,-1
3,4111,235,25,7,-1
3,4112,205,25,6,-1
3,4113,175,25,5,-1
3,4114,145,25,4,-1
4,4110,315,15,10,-1
4,4111,285,15,9,-1
4,4112,255,15,8,-1
4,4113,225,15,7,-1
4,4114,195,15,6,-1
0,4115,491,11,16,-1
0,4116,492,12,16,-1
0,4117,493,13,16,-1
0,4118,494,14,16,-1
0,4119,495,15,16,-1
1,4115,352,22,11,-1
1,4116,322,22,10,-1
1,4117,292,22,9,-1
1,4118,262,22,8,-1
1,4119,232,22,7,-1
2,4115,772,22,25,-1
2,4116,773,23,25,-1
2,4117,774,24,25,-1
2,4118,775,25,25,-1
2,4119,805,25,26,-1
3,4115,175,25,5,-1
3,4116,205,25,6,-1
3,4117,235,25,7,-1
3,4118,265,25,8,-1
3,4119,295,25,9,-1
4,4115,165,15,5,-1
4,4116,135,15,4,-1
4,4117,134,14,4,-1
4,4118,133,13,4,-1
4,4119,132,12,4,-1
0,4120,496,16,16,-1
0,4121,497,17,16,-1
0,4122,498,18,16,-1
0,4123,499,19,16,-1
0,4124,500,20,16,-1
1,4120,202,22,6,-1
1,4121,172,22,5,-1
1,4122,142,22,4,-1
1,4123,141,21,4,-1
1,4124,140,20,4,-1
2,4120,804,24,26,-1
2,4121,803,23,26,-1
2,4122,802,22,26,-1
2,4123,801,21,26,-1
2,4124,800,20,26,-1
3,4120,325,25,10,-1
3,4121,355,25,11,-1
3,4122,385,25,12,-1
3,4123,415,25,13,-1
3,4124,445,25,14,-1
4,4120,131,11,4,-1
4,4121,130,10,4,-1
4,4122,129,9,4,-1
4,4123,128,8,4,-1
4,4124,127,7,4,-1
0,4125,501,21,16,-1
0,4126,471,21,15,-1
0,4127,472,22,15,-1
0,4128,473,23,15,-1
0,4129,474,24,15,-1
1,4125,139,19,4,-1
1,4126,138,18,4,-1
1,4127,137,17,4,-1
1,4128,136,16,4,-1
1,4129,135,15,4,-1
2,4125,799,19,26,-1
2,4126,798,18,26,-1
2,4127,797,17,26,-1
2,4128,796,16,26,-1
2,4129,766,16,25,-1
3,4125,475,25,15,-1
3,4126,445,25,14,-1
3,4127,415,25,13,-1
3,4128,385,25,12,-1
3,4129,355,25,11,-1
4,4125,126,6,4,-1
4,4126,125,5,4,-1
4,4127,124,4,4,-1
4,4128,125,5,4,-1
4,4129,126,6,4,-1
0,4130,475,25,15,-1
0,4131,505,25,16,-1
0,4132,535,25,17,-1
0,4133,565,25,18,-1
0,4134,595,25,19,-1
1,4130,134,14,4,-1
1,4131,133,13,4,-1
1,4132,132,12,4,-1
1,4133,131,11,4,-1
1,4134,101,11,3,-1
2,4130,736,16,24,-1
2,4131,706,16,23,-1
2,4132,676,16,22,-1
2,4133,646,16,21,-1
2,4134,616,16,20,-1
3,4130,325,25,10,-1
3,4131,295,25,9,-1
3,4132,265,25,8,-1
